6,Haunted Wedding Experience🦴 6/10,https://www.youtube.com/watch?v=Jv07P4zEIH8&t=1h09m30s
6,,https://www.youtube.com/watch?v=qGYoBRjegdc&t=6m53s
6,Nikhil Iyer 6/10,https://www.youtube.com/watch?v=rgyluWmXlm0&t=22m25s
6,πyush bro 6/10,https://www.youtube.com/watch?v=rgyluWmXlm0&t=42m09s
6,During Visit to cemetery   chokidaar resembled a known face🤨 6/10,https://www.youtube.com/watch?v=6bdPK9U70W8&t=12m07s
6,Spooky experience at house opposite to a haunted hotel😕6/10,https://www.youtube.com/watch?v=6bdPK9U70W8&t=47m03s
6,goddess or entity with head on fire 🔥 6/10,https://www.youtube.com/watch?v=6bdPK9U70W8&t=1h25m00s
6,(6/10).,https://www.youtube.com/watch?v=WUrsATPAW8Q&t=54m55s
6,(6/10).,https://www.youtube.com/watch?v=WUrsATPAW8Q&t=1h08m00s
6,(6/10).,https://www.youtube.com/watch?v=WUrsATPAW8Q&t=1h40m38s
6,Bloody Mary Story 💃 (6/10),https://www.youtube.com/watch?v=ch64d8Pzu7o&t=12m15s
6,Creepy Lady smiling at night 🤡 (6/10),https://www.youtube.com/watch?v=ch64d8Pzu7o&t=01h24m44s
6,possession story 6/10,https://www.youtube.com/watch?v=muK1KkiVjoc&t=1h08m45s
6,possession story 6/10,https://www.youtube.com/watch?v=muK1KkiVjoc&t=1h50m20s
6,Parrot :D   English (6/10) { Hoezzay liked the story },https://www.youtube.com/watch?v=AMPNDBozKL0&t=32m30s
6,&quot;Mera Bed Aisa Vibrate Mode Pe Tha&quot; (6),https://www.youtube.com/watch?v=TmMFWSWCmR0&t=7m35s
6,The Cursed House. (6),https://www.youtube.com/watch?v=TmMFWSWCmR0&t=21m23s
6,&quot;Look. He&#39;s held the bed firmly&quot; (6),https://www.youtube.com/watch?v=TmMFWSWCmR0&t=35m56s
6,Ghost seen while peeing (6/10),https://www.youtube.com/watch?v=V-X8AziFyhk&t=1h11m36s
6,Voice horror experience from Arunachal Pradesh (6/10) 🍔,https://www.youtube.com/watch?v=a9JvlY4DikI&t=8m20s
6,Kota hostel corridor saga (6/10) 🍔,https://www.youtube.com/watch?v=a9JvlY4DikI&t=22m24s
6,Shady figure strangeness (6/10) 🍔,https://www.youtube.com/watch?v=a9JvlY4DikI&t=2h02m07s
6,Jaddu Tona (6/10),https://www.youtube.com/watch?v=MNAy0Qij4aA&t=1h16m55s
6,Assam Road Trip (6/10),https://www.youtube.com/watch?v=MNAy0Qij4aA&t=1h28m16s
6,Footsteps in House (6/10),https://www.youtube.com/watch?v=MNAy0Qij4aA&t=1h38m20s
6,,https://www.youtube.com/watch?v=PBBsSFByajU&t=1h51m16s
